Num_0dim,Max_0dim,Max_0dim_Minus_Second,Mean_0dim,betti_curve_0,persistence_entropy_0,Num_1dim,Max_1dim,Max_1dim_Minus_Second,Mean_1dim,betti_curve_1,persistence_entropy_1,correctness
77,0.783203125,0.0111083984375,0.6882974203530844,67.04,4.342513615777374,0,0.0,0.0,0.0,0.0,0.0,False
83,0.758056640625,0.0107421875,0.6777961455195783,73.56,4.417886919925849,0,0.0,0.0,0.0,0.0,0.0,True
67,0.7762451171875,0.026123046875,0.6741159923041045,57.7,4.203125128949789,0,0.0,0.0,0.0,0.0,0.0,False
100,0.757568359375,0.005615234375,0.6761572265625,88.44,4.603960253481181,0,0.0,0.0,0.0,0.0,0.0,False
90,0.7913818359375,0.0323486328125,0.6816623263888889,76.78,4.498527242021784,0,0.0,0.0,0.0,0.0,0.0,False
63,0.7701416015625,0.0089111328125,0.6717103019593254,54.48,4.141652754796565,0,0.0,0.0,0.0,0.0,0.0,False
99,0.7769775390625,0.003173828125,0.6950067077020202,87.74,4.593628024836552,0,0.0,0.0,0.0,0.0,0.0,False
94,0.78271484375,0.002685546875,0.6976746904089096,83.02,4.541614082987605,0,0.0,0.0,0.0,0.0,0.0,False
68,0.7633056640625,0.004638671875,0.6732572667738971,59.5,4.218081324417455,0,0.0,0.0,0.0,0.0,0.0,False
67,0.796142578125,0.0208740234375,0.6768343341884329,56.5,4.202910323691119,0,0.0,0.0,0.0,0.0,0.0,True
73,0.765380859375,0.001953125,0.6783062660530822,64.16,4.288891520201274,0,0.0,0.0,0.0,0.0,0.0,False
65,0.758544921875,0.00439453125,0.6711200420673077,56.96,4.173112173205438,0,0.0,0.0,0.0,0.0,0.0,False
62,0.764892578125,0.0015869140625,0.6806542181199596,54.68,4.125614640659019,0,0.0,0.0,0.0,0.0,0.0,False
77,0.77587890625,0.004638671875,0.6744432325487013,66.38,4.342315736609494,0,0.0,0.0,0.0,0.0,0.0,True
107,0.7825927734375,0.0048828125,0.6939149660484814,94.08,4.671544728725705,0,0.0,0.0,0.0,0.0,0.0,False
69,0.759033203125,0.017578125,0.6740581125452898,60.7,4.232752707107357,0,0.0,0.0,0.0,0.0,0.0,False
137,0.771484375,0.0042724609375,0.6924959725707117,121.84,4.9187394562444435,0,0.0,0.0,0.0,0.0,0.0,True
61,0.7620849609375,0.0078125,0.6763175589139344,53.62,4.10956185749307,0,0.0,0.0,0.0,0.0,0.0,False
59,0.7501220703125,0.0045166015625,0.6734536381091102,52.48,4.076193365144832,0,0.0,0.0,0.0,0.0,0.0,True
74,0.7615966796875,0.0006103515625,0.677402805637669,65.32,4.302860499918899,0,0.0,0.0,0.0,0.0,0.0,False
73,0.7669677734375,0.010498046875,0.6842057737585616,64.6,4.288809266769186,0,0.0,0.0,0.0,0.0,0.0,True
99,0.76953125,0.0035400390625,0.6928784919507576,88.32,4.593108211509645,0,0.0,0.0,0.0,0.0,0.0,False
67,0.74658203125,0.004150390625,0.6708729302705224,59.66,4.203552516466568,0,0.0,0.0,0.0,0.0,0.0,False
110,0.7606201171875,0.000732421875,0.68975830078125,98.8,4.698905213008595,0,0.0,0.0,0.0,0.0,0.0,False
74,0.7701416015625,0.00732421875,0.6822757205447635,64.94,4.3024225811572245,0,0.0,0.0,0.0,0.0,0.0,True
86,0.755126953125,0.001220703125,0.6739161291787791,76.06,4.453190094028552,0,0.0,0.0,0.0,0.0,0.0,False
59,0.769775390625,0.0050048828125,0.6832151251324152,51.96,4.076215336651159,0,0.0,0.0,0.0,0.0,0.0,False
74,0.7578125,0.001708984375,0.6911324165962838,66.86,4.302770146615463,0,0.0,0.0,0.0,0.0,0.0,False
94,0.7818603515625,0.00732421875,0.7015861348902925,83.56,4.541830844745683,0,0.0,0.0,0.0,0.0,0.0,False
88,0.7841796875,0.0135498046875,0.6933219216086648,77.1,4.475843783168715,0,0.0,0.0,0.0,0.0,0.0,False
83,0.76171875,0.003173828125,0.683117234563253,73.8,4.417552215515371,0,0.0,0.0,0.0,0.0,0.0,False
61,0.782958984375,0.0223388671875,0.6772340868340164,52.28,4.109316139249754,0,0.0,0.0,0.0,0.0,0.0,True
58,0.74658203125,0.00146484375,0.6804115032327587,52.32,4.059010101252659,0,0.0,0.0,0.0,0.0,0.0,False
72,0.761962890625,0.00439453125,0.6763763427734375,63.38,4.275340319860425,0,0.0,0.0,0.0,0.0,0.0,False
82,0.76220703125,0.0068359375,0.6801162347560976,72.5,4.4055416677006045,0,0.0,0.0,0.0,0.0,0.0,True
102,0.776123046875,0.0040283203125,0.6932205499387255,90.2,4.623407674434969,0,0.0,0.0,0.0,0.0,0.0,False
59,0.77392578125,0.013671875,0.6656349311440678,50.36,4.076239572270722,0,0.0,0.0,0.0,0.0,0.0,True
87,0.75634765625,0.0006103515625,0.6768462082435345,77.08,4.4645304207588525,0,0.0,0.0,0.0,0.0,0.0,False
87,0.7725830078125,0.0130615234375,0.6797366087464081,75.8,4.46463664594918,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7685546875,0.000732421875,0.6818980021649096,73.06,4.417662464977299,0,0.0,0.0,0.0,0.0,0.0,True
67,0.7952880859375,0.0499267578125,0.6789241050606343,56.72,4.203300176558753,0,0.0,0.0,0.0,0.0,0.0,False
157,0.8065185546875,0.0213623046875,0.6989645016421179,134.84,5.054704974133937,0,0.0,0.0,0.0,0.0,0.0,False
131,0.778076171875,0.012939453125,0.6869064214575382,114.62,4.8739225230559775,0,0.0,0.0,0.0,0.0,0.0,False
54,0.73681640625,0.00439453125,0.6621997974537037,48.08,3.9877379022063772,0,0.0,0.0,0.0,0.0,0.0,True
75,0.76220703125,0.001220703125,0.6731705729166667,65.56,4.316250441737444,0,0.0,0.0,0.0,0.0,0.0,False
96,0.780517578125,0.0032958984375,0.6768480936686198,82.56,4.5628895044679645,0,0.0,0.0,0.0,0.0,0.0,False
130,0.791259765625,0.015380859375,0.6867253230168269,111.8,4.866034804042476,0,0.0,0.0,0.0,0.0,0.0,False
111,0.8251953125,0.0548095703125,0.6819661458333334,90.96,4.708048342999276,0,0.0,0.0,0.0,0.0,0.0,False
83,0.8251953125,0.0609130859375,0.6726177169615963,67.24,4.417372972239154,0,0.0,0.0,0.0,0.0,0.0,False
77,0.746826171875,0.003173828125,0.6731178977272727,68.78,4.342388280492248,0,0.0,0.0,0.0,0.0,0.0,True
95,0.767822265625,0.0028076171875,0.6787764699835527,83.22,4.552520220455517,0,0.0,0.0,0.0,0.0,0.0,False
73,0.7630615234375,0.0064697265625,0.6804349716395548,64.52,4.289378874692846,0,0.0,0.0,0.0,0.0,0.0,False
76,0.7674560546875,0.0062255859375,0.6875240928248355,67.5,4.329350731181735,0,0.0,0.0,0.0,0.0,0.0,False
88,0.7684326171875,0.010986328125,0.6914131858132102,78.48,4.476065204123681,0,0.0,0.0,0.0,0.0,0.0,True
61,0.784423828125,0.003173828125,0.675477074795082,52.02,4.1094733868236615,0,0.0,0.0,0.0,0.0,0.0,False
76,0.7530517578125,0.002685546875,0.6736514442845395,67.44,4.329324247151292,0,0.0,0.0,0.0,0.0,0.0,True
83,0.747314453125,0.001220703125,0.6710219785391566,73.9,4.417631249414509,0,0.0,0.0,0.0,0.0,0.0,False
61,0.7578125,0.000244140625,0.6861912461577869,54.74,4.109682518328347,0,0.0,0.0,0.0,0.0,0.0,False
79,0.7572021484375,0.0089111328125,0.6798281126384493,70.28,4.368670759124112,0,0.0,0.0,0.0,0.0,0.0,False
64,0.759521484375,0.00537109375,0.675445556640625,56.44,4.157445268138943,0,0.0,0.0,0.0,0.0,0.0,True
64,0.7587890625,0.001708984375,0.6875534057617188,57.44,4.157866823732675,0,0.0,0.0,0.0,0.0,0.0,False
81,0.78857421875,0.0146484375,0.6993769892939815,71.22,4.3927929012351585,0,0.0,0.0,0.0,0.0,0.0,False
56,0.752685546875,0.003662109375,0.6721409388950893,49.64,4.0239860223168264,0,0.0,0.0,0.0,0.0,0.0,False
71,0.755859375,0.00634765625,0.6738556338028169,62.76,4.261468083289611,0,0.0,0.0,0.0,0.0,0.0,False
107,0.7677001953125,0.010498046875,0.6814010477511683,94.24,4.671575799366499,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7705078125,0.0086669921875,0.6811781663161057,91.14,4.642974583066024,0,0.0,0.0,0.0,0.0,0.0,False
73,0.790771484375,0.025634765625,0.6854866759417808,62.74,4.288836205091037,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7884521484375,0.0277099609375,0.6821602957589286,60.02,4.246892650603322,0,0.0,0.0,0.0,0.0,0.0,False
77,0.766845703125,0.0028076171875,0.6793387276785714,67.5,4.342126959444453,0,0.0,0.0,0.0,0.0,0.0,False
69,0.763916015625,0.00927734375,0.6748701454936594,60.46,4.232776492398367,0,0.0,0.0,0.0,0.0,0.0,False
98,0.760498046875,0.001708984375,0.6820392219387755,87.08,4.58340362441415,0,0.0,0.0,0.0,0.0,0.0,False
90,0.7628173828125,0.006591796875,0.6737046983506945,78.76,4.49828098810161,0,0.0,0.0,0.0,0.0,0.0,False
97,0.776123046875,0.0179443359375,0.6787499496617269,84.04,4.573661746594776,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7813720703125,0.014404296875,0.6828366793118991,90.16,4.642989103226199,0,0.0,0.0,0.0,0.0,0.0,True
59,0.771240234375,0.023681640625,0.6679935778601694,50.6,4.0762260149157985,0,0.0,0.0,0.0,0.0,0.0,False
99,0.78076171875,0.006591796875,0.6897120620265151,86.62,4.593540382705733,0,0.0,0.0,0.0,0.0,0.0,False
55,0.7637939453125,0.004638671875,0.6728648792613636,48.04,4.005593977459166,0,0.0,0.0,0.0,0.0,0.0,False
63,0.749755859375,0.00390625,0.6750604538690477,56.2,4.141954886683949,0,0.0,0.0,0.0,0.0,0.0,False
75,0.764404296875,0.00244140625,0.6792887369791667,66.08,4.316321533259495,0,0.0,0.0,0.0,0.0,0.0,False
128,0.8079833984375,0.0218505859375,0.7032785415649414,110.44,4.849833248951643,0,0.0,0.0,0.0,0.0,0.0,True
88,0.7872314453125,0.0009765625,0.6826102516867898,75.62,4.475948061937119,0,0.0,0.0,0.0,0.0,0.0,False
67,0.76025390625,0.0037841796875,0.6705504460121269,58.5,4.203463963507429,0,0.0,0.0,0.0,0.0,0.0,True
77,0.7623291015625,0.0118408203125,0.6792578759131493,67.84,4.342439399521249,0,0.0,0.0,0.0,0.0,0.0,False
79,0.758056640625,0.01513671875,0.6712291089794303,69.3,4.368227534904424,0,0.0,0.0,0.0,0.0,0.0,False
73,0.75341796875,0.007080078125,0.673945178724315,64.66,4.289168186490224,0,0.0,0.0,0.0,0.0,0.0,False
69,0.744140625,0.003173828125,0.6667126641757246,61.28,4.232572601818378,0,0.0,0.0,0.0,0.0,0.0,False
84,0.7652587890625,0.012451171875,0.6743222191220238,73.32,4.4293150692087995,0,0.0,0.0,0.0,0.0,0.0,False
95,0.765625,0.0018310546875,0.6832815069901316,83.98,4.552669608691813,0,0.0,0.0,0.0,0.0,0.0,False
87,0.7730712890625,0.0146484375,0.6734114022090517,75.26,4.464645133375302,0,0.0,0.0,0.0,0.0,0.0,False
60,0.765869140625,0.0069580078125,0.673797607421875,52.36,4.093057291565916,0,0.0,0.0,0.0,0.0,0.0,True
81,0.7742919921875,0.006591796875,0.6907099971064815,71.64,4.392600866128602,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7774658203125,0.0159912109375,0.6833042689732143,61.04,4.246781601883805,0,0.0,0.0,0.0,0.0,0.0,False
50,0.743408203125,0.015380859375,0.6668359375,44.38,3.910792717061704,0,0.0,0.0,0.0,0.0,0.0,False
84,0.7646484375,0.00634765625,0.6815577915736607,74.26,4.429449104752505,0,0.0,0.0,0.0,0.0,0.0,False
89,0.755615234375,0.00341796875,0.6883270606566011,80.3,4.487217585268562,0,0.0,0.0,0.0,0.0,0.0,False
118,0.77490234375,0.0072021484375,0.6948593915519068,104.8,4.769131805700711,0,0.0,0.0,0.0,0.0,0.0,True
85,0.76171875,0.0,0.6914105583639706,76.38,4.440913511343326,0,0.0,0.0,0.0,0.0,0.0,False
96,0.761474609375,0.004638671875,0.6862614949544271,85.72,4.563091876741025,0,0.0,0.0,0.0,0.0,0.0,False
86,0.763671875,0.00732421875,0.6871238531068314,76.6,4.452840997176903,0,0.0,0.0,0.0,0.0,0.0,False
95,0.7635498046875,0.0098876953125,0.6802567331414474,83.9,4.552663844801137,0,0.0,0.0,0.0,0.0,0.0,True
59,0.7647705078125,0.0220947265625,0.6719556905455508,51.44,4.07640915500446,0,0.0,0.0,0.0,0.0,0.0,True
81,0.7562255859375,0.0157470703125,0.6798849223572531,72.22,4.393344614766931,0,0.0,0.0,0.0,0.0,0.0,True
58,0.76171875,0.01513671875,0.6814133216594828,51.42,4.0590142982824995,0,0.0,0.0,0.0,0.0,0.0,False
69,0.7838134765625,0.0047607421875,0.6815256312273551,59.44,4.232660561717754,0,0.0,0.0,0.0,0.0,0.0,True
80,0.7630615234375,0.0123291015625,0.68961181640625,71.66,4.380713635749746,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7620849609375,0.00390625,0.6903639573317307,93.3,4.6429408436595345,0,0.0,0.0,0.0,0.0,0.0,False
59,0.774658203125,0.0208740234375,0.6727460440942796,50.78,4.07636738136107,0,0.0,0.0,0.0,0.0,0.0,False
120,0.7650146484375,0.0010986328125,0.6814809163411458,105.94,4.7861134592868595,0,0.0,0.0,0.0,0.0,0.0,True
75,0.774658203125,0.0135498046875,0.6862809244791667,65.9,4.3162425686623545,0,0.0,0.0,0.0,0.0,0.0,False
69,0.76806640625,0.01806640625,0.6812974128170289,60.76,4.232523584044771,0,0.0,0.0,0.0,0.0,0.0,False
86,0.772705078125,0.021728515625,0.6843715933866279,75.46,4.4530031957016165,0,0.0,0.0,0.0,0.0,0.0,False
74,0.77197265625,0.0103759765625,0.6794648041596284,64.5,4.302944135467613,0,0.0,0.0,0.0,0.0,0.0,False
101,0.7725830078125,0.0006103515625,0.6903789255878713,89.4,4.613925545959342,0,0.0,0.0,0.0,0.0,0.0,True
126,0.786376953125,0.0037841796875,0.7007833813864087,111.24,4.834869153405766,0,0.0,0.0,0.0,0.0,0.0,True
70,0.7537841796875,0.0118408203125,0.6646432059151786,61.16,4.247488849728536,0,0.0,0.0,0.0,0.0,0.0,True
100,0.7669677734375,0.0113525390625,0.672025146484375,86.86,4.603981865635966,0,0.0,0.0,0.0,0.0,0.0,True
79,0.754150390625,0.00537109375,0.6750642800632911,70.06,4.3682924537833845,0,0.0,0.0,0.0,0.0,0.0,False
79,0.7569580078125,0.0076904296875,0.6738389413568038,69.66,4.368215307525976,0,0.0,0.0,0.0,0.0,0.0,False
81,0.76513671875,0.0009765625,0.6831356095679012,71.72,4.392942002324581,0,0.0,0.0,0.0,0.0,0.0,False
140,0.77734375,0.0040283203125,0.6916652134486607,123.4,4.940125756683258,0,0.0,0.0,0.0,0.0,0.0,False
61,0.7528076171875,0.0145263671875,0.6629318487448771,53.26,4.109545580055332,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7550048828125,0.0057373046875,0.6752982003348215,62.12,4.247419020140167,0,0.0,0.0,0.0,0.0,0.0,False
94,0.7742919921875,0.0074462890625,0.6863429292719415,82.58,4.542057031323725,0,0.0,0.0,0.0,0.0,0.0,False
96,0.7569580078125,0.0010986328125,0.684991200764974,86.06,4.563265875653876,0,0.0,0.0,0.0,0.0,0.0,False
92,0.7728271484375,0.00634765625,0.6804783033288043,80.3,4.5204991939773835,0,0.0,0.0,0.0,0.0,0.0,False
69,0.74853515625,0.00634765625,0.6719033061594203,61.3,4.233047629579321,0,0.0,0.0,0.0,0.0,0.0,False
79,0.7589111328125,0.0179443359375,0.6735824391811709,69.64,4.368334193842754,0,0.0,0.0,0.0,0.0,0.0,False
89,0.7574462890625,0.0103759765625,0.6864425144838483,79.98,4.487085276117396,0,0.0,0.0,0.0,0.0,0.0,False
133,0.7843017578125,0.00634765625,0.7067650816494361,118.74,4.888713442901363,0,0.0,0.0,0.0,0.0,0.0,False
88,0.7740478515625,0.013671875,0.6840404163707386,77.1,4.47597569612937,0,0.0,0.0,0.0,0.0,0.0,False
99,0.7708740234375,0.00146484375,0.6816591205018939,86.76,4.593845253138183,0,0.0,0.0,0.0,0.0,0.0,False
68,0.768798828125,0.02294921875,0.6762623506433824,59.34,4.218267656169718,0,0.0,0.0,0.0,0.0,0.0,False
70,0.77587890625,0.02783203125,0.6744419642857142,60.28,4.247175399615099,0,0.0,0.0,0.0,0.0,0.0,False
107,0.7772216796875,0.0009765625,0.6884514639310748,93.96,4.671540784775663,0,0.0,0.0,0.0,0.0,0.0,False
137,0.8018798828125,0.010498046875,0.7062943730041058,119.64,4.918189988971634,0,0.0,0.0,0.0,0.0,0.0,False
89,0.7862548828125,0.0189208984375,0.6891184603230337,77.36,4.487263482094781,0,0.0,0.0,0.0,0.0,0.0,False
79,0.7713623046875,0.0023193359375,0.6912100103837026,70.08,4.368102690239301,0,0.0,0.0,0.0,0.0,0.0,True
97,0.7718505859375,0.0028076171875,0.6965520799774485,86.7,4.573401683093131,0,0.0,0.0,0.0,0.0,0.0,False
79,0.759765625,0.009033203125,0.6790446993670886,69.98,4.368278262981562,0,0.0,0.0,0.0,0.0,0.0,True
94,0.7681884765625,0.0018310546875,0.6825379716589096,82.78,4.542201435612386,0,0.0,0.0,0.0,0.0,0.0,False
72,0.757080078125,0.01611328125,0.6770799424913194,63.78,4.275683150708301,0,0.0,0.0,0.0,0.0,0.0,True
81,0.75,0.008544921875,0.6765558690200617,72.28,4.393433742670131,0,0.0,0.0,0.0,0.0,0.0,False
96,0.76171875,0.013671875,0.6752497355143229,84.48,4.56327582838625,0,0.0,0.0,0.0,0.0,0.0,True
95,0.7750244140625,0.013671875,0.6921862150493421,84.04,4.5524385412862,0,0.0,0.0,0.0,0.0,0.0,False
104,0.795166015625,0.0140380859375,0.7047306941105769,91.26,4.64242225765676,0,0.0,0.0,0.0,0.0,0.0,False
84,0.770263671875,0.0086669921875,0.6874215262276786,74.28,4.42903224482943,0,0.0,0.0,0.0,0.0,0.0,False
102,0.76318359375,0.001220703125,0.6890414368872549,91.26,4.623090340563692,0,0.0,0.0,0.0,0.0,0.0,True
98,0.7530517578125,0.001953125,0.6779760243941326,87.4,4.584016961392274,0,0.0,0.0,0.0,0.0,0.0,True
87,0.765869140625,0.0069580078125,0.6856240458872126,77.3,4.464500244355792,0,0.0,0.0,0.0,0.0,0.0,False
99,0.783935546875,0.0106201171875,0.7012051669034091,87.72,4.593569937556944,0,0.0,0.0,0.0,0.0,0.0,False
84,0.77392578125,0.001220703125,0.6890796479724702,74.08,4.429239617475477,0,0.0,0.0,0.0,0.0,0.0,True
97,0.7808837890625,0.0008544921875,0.7043318600998711,86.64,4.57293559663695,0,0.0,0.0,0.0,0.0,0.0,False
90,0.7742919921875,0.017333984375,0.6802056206597222,78.44,4.498566381692238,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7744140625,0.0118408203125,0.6843437781700721,91.08,4.6431139992496036,0,0.0,0.0,0.0,0.0,0.0,False
64,0.7745361328125,0.0172119140625,0.6820564270019531,55.8,4.15767672316268,0,0.0,0.0,0.0,0.0,0.0,True
123,0.7640380859375,0.0068359375,0.6836880319486789,109.2,4.810893898234248,0,0.0,0.0,0.0,0.0,0.0,False
108,0.7763671875,0.00634765625,0.6883194534866898,94.98,4.680601573381698,0,0.0,0.0,0.0,0.0,0.0,False
97,0.7711181640625,0.0029296875,0.6847804747905928,85.42,4.5734222624660275,0,0.0,0.0,0.0,0.0,0.0,True
99,0.7615966796875,0.002197265625,0.6957551590119949,89.56,4.593972901505717,0,0.0,0.0,0.0,0.0,0.0,False
96,0.812744140625,0.0360107421875,0.6855201721191406,80.42,4.563125761244915,0,0.0,0.0,0.0,0.0,0.0,False
65,0.7620849609375,0.0147705078125,0.6834679236778847,57.78,4.172904444065409,0,0.0,0.0,0.0,0.0,0.0,True
79,0.763427734375,0.026611328125,0.6726568680775317,69.02,4.368363543842858,0,0.0,0.0,0.0,0.0,0.0,False
50,0.745849609375,0.00927734375,0.6765087890625,44.92,3.9108690979678298,0,0.0,0.0,0.0,0.0,0.0,False
66,0.7554931640625,0.0035400390625,0.6696351947206439,57.9,4.188289375816757,0,0.0,0.0,0.0,0.0,0.0,False
75,0.7581787109375,0.0089111328125,0.6696337890625,65.74,4.316204369784219,0,0.0,0.0,0.0,0.0,0.0,False
72,0.77001953125,0.01513671875,0.6751980251736112,62.62,4.275382920662188,0,0.0,0.0,0.0,0.0,0.0,False
71,0.8114013671875,0.0635986328125,0.6761268293353874,58.68,4.261238974324284,0,0.0,0.0,0.0,0.0,0.0,False
95,0.76904296875,0.0037841796875,0.680810546875,83.32,4.552610935970668,0,0.0,0.0,0.0,0.0,0.0,False
105,0.7667236328125,0.01171875,0.6758579799107143,91.82,4.652652733110998,0,0.0,0.0,0.0,0.0,0.0,True
106,0.7677001953125,0.0087890625,0.6806963074882075,93.24,4.662180777156472,0,0.0,0.0,0.0,0.0,0.0,False
63,0.7593994140625,0.006103515625,0.6850237165178571,56.32,4.142192025807111,0,0.0,0.0,0.0,0.0,0.0,True
72,0.746826171875,0.002197265625,0.6792263454861112,64.78,4.275414616226563,0,0.0,0.0,0.0,0.0,0.0,False
105,0.7608642578125,0.0118408203125,0.6822393508184523,93.32,4.652740680506684,0,0.0,0.0,0.0,0.0,0.0,True
97,0.784912109375,0.01318359375,0.6895122724710051,84.48,4.573175719550681,0,0.0,0.0,0.0,0.0,0.0,False
105,0.7557373046875,0.003173828125,0.6816289992559523,93.86,4.65278559794509,0,0.0,0.0,0.0,0.0,0.0,False
82,0.7532958984375,0.0032958984375,0.6744727157964939,72.8,4.40551606617274,0,0.0,0.0,0.0,0.0,0.0,False
83,0.7569580078125,0.0003662109375,0.6763636577560241,73.48,4.4174042758545236,0,0.0,0.0,0.0,0.0,0.0,False
82,0.7740478515625,0.0113525390625,0.6786469250190549,71.28,4.405460792046586,0,0.0,0.0,0.0,0.0,0.0,False
104,0.7603759765625,0.0074462890625,0.6809915395883414,92.32,4.643188254482322,0,0.0,0.0,0.0,0.0,0.0,False
107,0.770263671875,0.0045166015625,0.6878844644421729,94.52,4.671641359732973,0,0.0,0.0,0.0,0.0,0.0,True
99,0.7877197265625,0.0106201171875,0.702816741635101,87.56,4.593613987809498,0,0.0,0.0,0.0,0.0,0.0,True
130,0.7847900390625,0.000244140625,0.7087242713341346,116.34,4.865857234547932,0,0.0,0.0,0.0,0.0,0.0,False
134,0.7720947265625,0.0015869140625,0.7025428885844216,120.74,4.896545362359478,0,0.0,0.0,0.0,0.0,0.0,False
122,0.7720947265625,0.002197265625,0.6944620101178278,108.88,4.80288027976055,0,0.0,0.0,0.0,0.0,0.0,False
87,0.7703857421875,0.0079345703125,0.6887403466235632,77.12,4.464754780047241,0,0.0,0.0,0.0,0.0,0.0,False
117,0.7860107421875,0.020263671875,0.6938226161858975,102.36,4.760822818073434,0,0.0,0.0,0.0,0.0,0.0,False
68,0.76708984375,0.007568359375,0.6700816434972426,58.82,4.218173207709117,0,0.0,0.0,0.0,0.0,0.0,False
62,0.7935791015625,0.023681640625,0.6771299300655242,52.48,4.125341200874243,0,0.0,0.0,0.0,0.0,0.0,True
65,0.7603759765625,0.000732421875,0.6818734975961539,57.7,4.172805738326341,0,0.0,0.0,0.0,0.0,0.0,False
68,0.755615234375,0.0003662109375,0.6864049574908089,61.16,4.218053232585667,0,0.0,0.0,0.0,0.0,0.0,False
67,0.757568359375,0.004150390625,0.6798186800373134,59.6,4.203594615440566,0,0.0,0.0,0.0,0.0,0.0,False
112,0.774658203125,0.0008544921875,0.6814346313476562,97.7,4.717052951818051,0,0.0,0.0,0.0,0.0,0.0,True
100,0.7684326171875,0.0074462890625,0.685206298828125,88.26,4.603729124302216,0,0.0,0.0,0.0,0.0,0.0,False
125,0.7869873046875,0.00341796875,0.7113662109375,112.02,4.826532765358705,0,0.0,0.0,0.0,0.0,0.0,True
111,0.77392578125,0.002685546875,0.7049615533502253,100.12,4.707992314498763,0,0.0,0.0,0.0,0.0,0.0,False
101,0.777099609375,0.00634765625,0.7001711401608911,90.18,4.613705737060354,0,0.0,0.0,0.0,0.0,0.0,False
91,0.77685546875,0.007568359375,0.6840055696256868,79.42,4.5094461773358825,0,0.0,0.0,0.0,0.0,0.0,False
109,0.774169921875,0.00048828125,0.6847438987241973,95.48,4.6900406258018785,0,0.0,0.0,0.0,0.0,0.0,False
85,0.77734375,0.0064697265625,0.6899011948529412,74.74,4.4413985144192045,0,0.0,0.0,0.0,0.0,0.0,False
92,0.7911376953125,0.011474609375,0.6881952700407609,79.32,4.52028565261306,0,0.0,0.0,0.0,0.0,0.0,False
88,0.752685546875,0.006591796875,0.6729403409090909,77.92,4.476250898365436,0,0.0,0.0,0.0,0.0,0.0,True
66,0.7735595703125,0.0242919921875,0.6761419122869318,57.26,4.188336225558631,0,0.0,0.0,0.0,0.0,0.0,False
87,0.7672119140625,0.004638671875,0.6963171246408046,78.26,4.464605111813741,0,0.0,0.0,0.0,0.0,0.0,False
107,0.779296875,0.00048828125,0.712604273145444,97.0,4.671126293319219,0,0.0,0.0,0.0,0.0,0.0,True
96,0.7701416015625,0.0086669921875,0.6844609578450521,84.62,4.5629154948068,0,0.0,0.0,0.0,0.0,0.0,False
107,0.7774658203125,0.00048828125,0.6978234977365654,95.16,4.671330401913009,0,0.0,0.0,0.0,0.0,0.0,False
128,0.7879638671875,0.01513671875,0.7001028060913086,112.74,4.850509508996673,0,0.0,0.0,0.0,0.0,0.0,False
61,0.75146484375,0.00732421875,0.6767738217213115,54.4,4.109537021924472,0,0.0,0.0,0.0,0.0,0.0,False
78,0.7598876953125,0.0238037109375,0.6765966170873398,68.9,4.3555311113104525,0,0.0,0.0,0.0,0.0,0.0,False
230,0.800048828125,0.00390625,0.7137159264605978,203.44,5.4367851588424685,0,0.0,0.0,0.0,0.0,0.0,False
188,0.79052734375,0.0157470703125,0.7052021432430187,166.24,5.23513226908435,0,0.0,0.0,0.0,0.0,0.0,True
100,0.809814453125,0.0343017578125,0.689107666015625,84.44,4.603158123588602,0,0.0,0.0,0.0,0.0,0.0,False
106,0.7669677734375,0.0072021484375,0.6892688679245284,94.36,4.662164142206133,0,0.0,0.0,0.0,0.0,0.0,True
83,0.7861328125,0.0186767578125,0.6981539439006024,73.04,4.417182330792311,0,0.0,0.0,0.0,0.0,0.0,True
103,0.77197265625,0.0030517578125,0.6991274935527912,92.34,4.633386421188933,0,0.0,0.0,0.0,0.0,0.0,False
90,0.7752685546875,0.0128173828125,0.68365478515625,78.76,4.498361557301738,0,0.0,0.0,0.0,0.0,0.0,False
75,0.7618408203125,0.0018310546875,0.6811604817708333,66.52,4.316363461018467,0,0.0,0.0,0.0,0.0,0.0,False
75,0.7645263671875,0.000732421875,0.675361328125,65.64,4.316288095695668,0,0.0,0.0,0.0,0.0,0.0,False
70,0.7652587890625,0.00439453125,0.6750662667410714,61.16,4.247258257127116,0,0.0,0.0,0.0,0.0,0.0,True
92,0.7711181640625,0.0076904296875,0.6928312882133152,81.94,4.520470416408265,0,0.0,0.0,0.0,0.0,0.0,True
182,0.787353515625,0.0172119140625,0.702833238538805,161.02,5.202818979790075,0,0.0,0.0,0.0,0.0,0.0,True
139,0.7740478515625,0.004150390625,0.6958148325089928,123.88,4.93313376046596,0,0.0,0.0,0.0,0.0,0.0,False
155,0.78857421875,0.000732421875,0.7007804624495968,136.52,5.041838905638279,0,0.0,0.0,0.0,0.0,0.0,False
117,0.78857421875,0.01025390625,0.6967063969017094,102.52,4.7604099325527,0,0.0,0.0,0.0,0.0,0.0,False
